"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner1_id","winner2_id","winner_entry","loser1_id","loser2_id","loser_entry","score","best_of","round","winner1_name","winner1_hand","winner1_ioc","winner1_age","winner2_name","winner2_hand","winner2_ioc","winner2_age","loser1_name","loser1_hand","loser1_ioc","loser1_age","loser2_name","loser2_hand","loser2_ioc","loser2_age","winner1_rank","winner1_rank_points","winner2_rank","winner2_rank_points","loser1_rank","loser1_rank_points","loser2_rank","loser2_rank_points","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","w_1st_Per","l_1st_Per","w_first_won_per","l_first_won_per","w_per_pair_mean_age","l_per_pair_mean_age","w_age_diff","l_age_diff"
"47","2019-0301","Auckland","Hard",32,"A",2019-01-07,267,104071,105030,"",103184,103185,"","6-4 6-1",3,"SF","Raven Klaasen","R","RSA",36.22724162,"Michael Venus","R","NZL",31.22792608,"Bob Bryan","L","USA",40.69267625,"Mike Bryan","R","USA",40.69267625,15,4320,15,4320,14,4355,1,10840,6,1,40,28,23,9,8,0,0,3,2,48,29,21,7,9,2,6,70,60.4166666666667,82.1428571428571,72.4137931034483,33.72758385,40.69267625,4.99931554,0
"48","2019-0301","Auckland","Hard",32,"A",2019-01-07,266,103594,106207,"",105573,104233,"","6-3 7-6(4)",3,"QF","Oliver Marach","R","AUT",38.47775496,"Mate Pavic","L","CRO",25.51129363,"Henri Kontinen","R","FIN",28.55304586,"Frederik Nielsen","R","DEN",35.36481862,4,7200,3,7250,29,2490,59,1383,3,1,68,50,37,11,11,5,6,1,4,56,35,26,13,10,2,4,73.5294117647059,62.5,74,74.2857142857143,31.994524295,31.95893224,12.96646133,6.81177276
"49","2019-0301","Auckland","Hard",32,"A",2019-01-07,265,110758,105526,"",105428,105323,"","7-6(4) 7-6(5)",3,"QF","Ben Mclachlan","R","NZL",26.66119097,"Jan Lennard Struff","R","GER",28.70362765,"Marcus Daniell","R","NZL",29.16084873,"Wesley Koolhof","R","NED",29.724846,18,3300,22,3080,44,1764,41,1955,5,4,71,51,45,12,12,0,0,3,1,71,44,38,16,12,4,4,71.830985915493,61.9718309859155,88.2352941176471,86.3636363636364,27.68240931,29.442847365,2.04243668,0.563997269999998
"50","2019-0301","Auckland","Hard",32,"A",2019-01-07,264,104071,105030,"",105550,105311,"","7-5 6-3",3,"QF","Raven Klaasen","R","RSA",36.22724162,"Michael Venus","R","NZL",31.22792608,"Guido Pella","L","ARG",28.64339494,"Joao Sousa","R","POR",29.77412731,15,4320,15,4320,129,610,46,1680,5,4,58,40,31,7,11,3,5,4,3,58,39,24,7,10,8,12,68.9655172413793,67.2413793103448,77.5,61.5384615384615,33.72758385,29.208761125,4.99931554,1.13073237
"51","2019-0301","Auckland","Hard",32,"A",2019-01-07,263,103184,103185,"",105572,104677,"","7-6(6) 2-6 (10-2)",3,"QF","Bob Bryan","L","USA",40.69267625,"Mike Bryan","R","USA",40.69267625,"Austin Krajicek","L","USA",28.56125941,"Artem Sitak","R","NZL",32.91170431,14,4355,1,10840,42,1869,35,2265,2,1,71,47,34,16,10,2,4,9,4,65,40,31,16,10,2,2,66.1971830985916,61.5384615384615,72.3404255319149,77.5,40.69267625,30.73648186,0,4.3504449
"52","2019-0301","Auckland","Hard",32,"A",2019-01-07,262,103594,106207,"",126610,104926,"","6-7(3) 6-3 (10-4)",3,"R32","Oliver Marach","R","AUT",38.47775496,"Mate Pavic","L","CRO",25.51129363,"Matteo Berrettini","R","ITA",22.73785079,"Fabio Fognini","R","ITA",31.62491444,4,7200,3,7250,128,615,77,1120,2,2,69,46,37,15,11,2,2,4,2,64,46,38,8,10,0,1,66.6666666666667,71.875,80.4347826086957,82.6086956521739,31.994524295,27.181382615,12.96646133,8.88706365
"53","2019-0301","Auckland","Hard",32,"A",2019-01-07,261,105573,104233,"",104898,104235,"","3-6 6-4 (10-8)",3,"R32","Henri Kontinen","R","FIN",28.55304586,"Frederik Nielsen","R","DEN",35.36481862,"Robin Haase","R","NED",31.75633128,"Matwe Middelkoop","R","NED",35.34565366,29,2490,59,1383,39,2000,38,2060,3,3,66,41,30,15,10,4,6,2,1,61,41,29,12,9,3,4,62.1212121212121,67.2131147540984,73.1707317073171,70.7317073170732,31.95893224,33.55099247,6.81177276,3.58932238
"54","2019-0301","Auckland","Hard",32,"A",2019-01-07,260,110758,105526,"",103997,104547,"","7-6(5) 2-6 (10-7)",3,"R32","Ben Mclachlan","R","NZL",26.66119097,"Jan Lennard Struff","R","GER",28.70362765,"Lukasz Kubot","R","POL",36.64613279,"Horacio Zeballos","L","ARG",33.69746749,18,3300,22,3080,9,5270,30,2485,5,4,70,41,32,18,10,5,7,3,6,74,50,40,9,10,6,6,58.5714285714286,67.5675675675676,78.0487804878049,80,27.68240931,35.17180014,2.04243668,2.9486653
"55","2019-0301","Auckland","Hard",32,"A",2019-01-07,259,105428,105323,"",104667,105047,"Alt","6-4 7-6(1)",3,"R32","Marcus Daniell","R","NZL",29.16084873,"Wesley Koolhof","R","NED",29.724846,"Philipp Oswald","R","AUT",32.95550992,"Tim Puetz","R","GER",31.13483915,44,1764,41,1955,54,1475,66,1256,6,3,62,41,34,14,11,3,3,4,2,60,38,29,14,11,5,6,66.1290322580645,63.3333333333333,82.9268292682927,76.3157894736842,29.442847365,32.045174535,0.563997269999998,1.82067077
"56","2019-0301","Auckland","Hard",32,"A",2019-01-07,258,105550,105311,"",111815,104907,"WC","6-4 6-2",3,"R32","Guido Pella","L","ARG",28.64339494,"Joao Sousa","R","POR",29.77412731,"Cameron Norrie","L","GBR",23.37577002,"Jose Rubin Statham","R","NZL",31.70431212,129,610,46,1680,186,340,279,176,2,2,51,38,28,7,9,2,3,0,1,54,38,21,9,9,6,10,74.5098039215686,70.3703703703704,73.6842105263158,55.2631578947368,29.208761125,27.54004107,1.13073237,8.3285421
"57","2019-0301","Auckland","Hard",32,"A",2019-01-07,257,104071,105030,"",104693,105015,"PR","6-3 6-3",3,"R32","Raven Klaasen","R","RSA",36.22724162,"Michael Venus","R","NZL",31.22792608,"Dominic Inglot","R","GBR",32.84052019,"Franco Skugor","R","CRO",31.2991102,15,4320,15,4320,20,3200,26,2665,5,2,54,37,29,7,9,5,5,2,3,49,29,22,9,9,3,6,68.5185185185185,59.1836734693878,78.3783783783784,75.8620689655172,33.72758385,32.069815195,4.99931554,1.54140999
"58","2019-0301","Auckland","Hard",32,"A",2019-01-07,256,105572,104677,"",208055,900000,"WC","6-3 6-2",3,"R32","Austin Krajicek","L","USA",28.56125941,"Artem Sitak","R","NZL",32.91170431,"Ajeet Rai","R","NZL",19.96988364,"","","",18.9431896,42,1869,35,2265,54,1480,23,2700,8,4,49,31,26,10,9,4,4,3,2,46,22,14,13,8,2,5,63.265306122449,47.8260869565217,83.8709677419355,63.6363636363636,30.73648186,19.45653662,4.3504449,1.02669404
"59","2019-0301","Auckland","Hard",32,"A",2019-01-07,255,103184,103185,"",103828,104486,"","3-6 7-6(2) (11-9)",3,"R32","Bob Bryan","L","USA",40.69267625,"Mike Bryan","R","USA",40.69267625,"Jean Julien Rojer","R","AHO",37.36892539,"Horia Tecau","R","ROU",33.96577687,14,4355,1,10840,19,3270,25,2700,4,3,69,41,32,14,10,2,5,14,5,73,44,31,17,11,3,5,59.4202898550725,60.2739726027397,78.0487804878049,70.4545454545455,40.69267625,35.66735113,0,3.40314852
"60","2019-M001","Sydney","Hard",32,"A",2019-01-07,269,104679,103946,"",108701,104857,"","6-4 6-3",3,"F","Jamie Murray","L","GBR",32.89801506,"Bruno Soares","R","BRA",36.85968515,"Juan Sebastian Cabal","R","COL",32.70362765,"Robert Farah","R","COL",31.96440794,7,5390,7,5390,5,6140,5,6140,3,3,58,37,27,11,10,7,8,1,1,47,34,21,7,9,1,4,63.7931034482759,72.3404255319149,72.972972972973,61.7647058823529,34.878850105,32.334017795,3.96167009,0.73921971
"61","2019-M001","Sydney","Hard",32,"A",2019-01-07,268,108701,104857,"",103720,111442,"WC","7-6(7) 7-5",3,"SF","Juan Sebastian Cabal","R","COL",32.70362765,"Robert Farah","R","COL",31.96440794,"Lleyton Hewitt","R","AUS",37.86721424,"Jordan Thompson","R","AUS",24.71731691,5,6140,5,6140,143,535,237,232,7,1,70,52,39,10,12,7,9,3,0,77,56,34,12,12,7,10,74.2857142857143,72.7272727272727,75,60.7142857142857,32.334017795,31.292265575,0.73921971,13.14989733
"62","2019-M001","Sydney","Hard",32,"A",2019-01-07,267,104679,103946,"",104159,105439,"","7-6(4) 5-7 (10-7)",3,"SF","Jamie Murray","L","GBR",32.89801506,"Bruno Soares","R","BRA",36.85968515,"Ken Skupski","L","GBR",35.74811773,"Neal Skupski","R","GBR",29.10061602,7,5390,7,5390,57,1418,33,2320,3,2,78,44,35,18,12,1,4,10,3,79,56,38,12,12,4,6,56.4102564102564,70.8860759493671,79.5454545454545,67.8571428571429,34.878850105,32.424366875,3.96167009,6.64750171
"63","2019-M001","Sydney","Hard",32,"A",2019-01-07,266,108701,104857,"",105051,102963,"","6-3 7-6(1)",3,"QF","Juan Sebastian Cabal","R","COL",32.70362765,"Robert Farah","R","COL",31.96440794,"Matthew Ebden","R","AUS",31.1156742,"Robert Lindstedt","R","SWE",41.80424367,5,6140,5,6140,111,740,47,1680,1,1,56,39,33,10,10,1,2,5,3,67,38,17,18,11,9,12,69.6428571428571,56.7164179104478,84.6153846153846,44.7368421052632,32.334017795,36.459958935,0.73921971,10.68856947
"64","2019-M001","Sydney","Hard",32,"A",2019-01-07,265,103720,111442,"WC",105373,103977,"","6-4 7-6(4)",3,"QF","Lleyton Hewitt","R","AUS",37.86721424,"Jordan Thompson","R","AUS",24.71731691,"Martin Klizan","L","SVK",29.49212868,"Nicholas Monroe","R","USA",36.73921971,143,535,237,232,247,216,65,1260,2,1,68,51,36,9,11,7,9,3,3,69,48,32,10,11,8,11,75,69.5652173913043,70.5882352941177,66.6666666666667,31.292265575,33.115674195,13.14989733,7.24709103
"65","2019-M001","Sydney","Hard",32,"A",2019-01-07,264,104159,105439,"",106109,105591,"WC","6-4 7-6(4)",3,"QF","Ken Skupski","L","GBR",35.74811773,"Neal Skupski","R","GBR",29.10061602,"Alex Bolt","L","AUS",26.00410678,"Matt Reid","R","AUS",28.47638604,57,1418,33,2320,244,222,119,674,3,1,63,40,28,19,11,3,4,9,4,62,40,32,9,11,1,3,63.4920634920635,64.5161290322581,70,80,32.424366875,27.24024641,6.64750171,2.47227926
"66","2019-M001","Sydney","Hard",32,"A",2019-01-07,263,104679,103946,"",104471,104273,"","7-5 6-3",3,"QF","Jamie Murray","L","GBR",32.89801506,"Bruno Soares","R","BRA",36.85968515,"Ivan Dodig","R","CRO",34.01232033,"Edouard Roger Vasselin","R","FRA",35.11019849,7,5390,7,5390,37,2180,24,2780,0,0,57,37,30,14,11,3,3,2,2,49,28,22,11,10,0,2,64.9122807017544,57.1428571428571,81.0810810810811,78.5714285714286,34.878850105,34.56125941,3.96167009,1.09787816
"67","2019-M001","Sydney","Hard",32,"A",2019-01-07,262,108701,104857,"",105433,105120,"","7-6(5) 6-4",3,"R32","Juan Sebastian Cabal","R","COL",32.70362765,"Robert Farah","R","COL",31.96440794,"Roman Jebavy","R","CZE",29.14168378,"Andres Molteni","R","ARG",30.81451061,5,6140,5,6140,53,1504,49,1597,8,1,62,39,33,16,11,1,2,0,5,73,48,36,10,11,6,8,62.9032258064516,65.7534246575342,84.6153846153846,75,32.334017795,29.978097195,0.73921971,1.67282683
"68","2019-M001","Sydney","Hard",32,"A",2019-01-07,261,105051,102963,"",106382,110779,"Alt","7-6(2) 7-6(1)",3,"R32","Matthew Ebden","R","AUS",31.1156742,"Robert Lindstedt","R","SWE",41.80424367,"Luke Bambridge","R","GBR",23.96167009,"Jonny Omara","R","GBR",23.85215606,111,740,47,1680,51,1538,55,1444,1,5,74,41,29,15,12,1,5,4,4,75,48,31,12,12,7,11,55.4054054054054,64,70.7317073170732,64.5833333333333,36.459958935,23.906913075,10.68856947,0.10951403
"69","2019-M001","Sydney","Hard",32,"A",2019-01-07,260,103720,111442,"WC",104330,110749,"","6-1 6-3",3,"R32","Lleyton Hewitt","R","AUS",37.86721424,"Jordan Thompson","R","AUS",24.71731691,"Rajeev Ram","R","USA",34.80629706,"Joe Salisbury","U","GBR",26.71594798,143,535,237,232,21,3150,27,2638,2,2,46,30,22,9,8,5,6,2,3,48,33,17,5,8,2,7,65.2173913043478,68.75,73.3333333333333,51.5151515151515,31.292265575,30.76112252,13.14989733,8.09034908
"70","2019-M001","Sydney","Hard",32,"A",2019-01-07,258,106109,105591,"WC",105583,104312,"","6-3 7-6(6)",3,"R32","Alex Bolt","L","AUS",26.00410678,"Matt Reid","R","AUS",28.47638604,"Dusan Lajovic","R","SRB",28.5229295,"Andreas Seppi","R","ITA",34.87748118,244,222,119,674,221,270,212,285,7,2,66,48,35,10,11,5,7,5,0,67,47,30,9,10,3,6,72.7272727272727,70.1492537313433,72.9166666666667,63.8297872340426,27.24024641,31.70020534,2.47227926,6.35455168
"71","2019-M001","Sydney","Hard",32,"A",2019-01-07,257,104159,105439,"",105254,103580,"","6-3 6-4",3,"R32","Ken Skupski","L","GBR",35.74811773,"Neal Skupski","R","GBR",29.10061602,"Nikola Mektic","R","CRO",30.03696099,"Alexander Peya","R","AUT",38.52977413,57,1418,33,2320,13,4400,17,4090,3,2,51,35,29,10,10,3,4,1,2,49,27,17,12,9,3,6,68.6274509803922,55.1020408163265,82.8571428571429,62.962962962963,32.424366875,34.28336756,6.64750171,8.49281314
"72","2019-M001","Sydney","Hard",32,"A",2019-01-07,256,104471,104273,"",103523,104690,"","6-2 6-4",3,"R32","Ivan Dodig","R","CRO",34.01232033,"Edouard Roger Vasselin","R","FRA",35.11019849,"Rohan Bopanna","R","IND",38.84462697,"Divij Sharan","L","IND",32.85147159,37,2180,24,2780,32,2320,36,2220,6,2,42,30,29,7,9,1,1,2,3,44,25,18,9,9,2,5,71.4285714285714,56.8181818181818,96.6666666666667,72,34.56125941,35.84804928,1.09787816,5.99315538
"73","2019-M001","Sydney","Hard",32,"A",2019-01-07,255,104679,103946,"",104136,103529,"","6-4 6-4",3,"R32","Jamie Murray","L","GBR",32.89801506,"Bruno Soares","R","BRA",36.85968515,"Santiago Gonzalez","R","MEX",35.86858316,"Aisam Ul Haq Qureshi","R","PAK",38.80903491,7,5390,7,5390,52,1515,48,1650,1,1,54,35,29,11,10,4,4,3,0,52,42,28,5,10,6,8,64.8148148148148,80.7692307692308,82.8571428571429,66.6666666666667,34.878850105,37.338809035,3.96167009,2.94045175
"74","2019-9158","Cordoba","Clay",32,"A",2019-02-04,269,105433,105120,"",104216,104547,"","6-4 7-6(4)",3,"F","Roman Jebavy","R","CZE",29.2183436,"Andres Molteni","R","ARG",30.89117043,"Maximo Gonzalez","R","ARG",35.54551677,"Horacio Zeballos","L","ARG",33.77412731,58,1474,51,1597,41,1983,23,2829,2,3,74,52,35,13,11,7,7,5,2,59,38,30,14,11,1,2,70.2702702702703,64.4067796610169,67.3076923076923,78.9473684210526,30.054757015,34.65982204,1.67282683,1.77138946
"75","2019-9158","Cordoba","Clay",32,"A",2019-02-04,268,104216,104547,"",105695,126115,"","4-6 7-6(3) (10-5)",3,"SF","Maximo Gonzalez","R","ARG",35.54551677,"Horacio Zeballos","L","ARG",33.77412731,"Sander Gille","R","BEL",28.05475702,"Joran Vliegen","U","BEL",25.5797399,41,1983,23,2829,86,983,89,955,11,2,70,47,36,17,11,1,2,10,5,71,52,42,8,11,2,2,67.1428571428571,73.2394366197183,76.5957446808511,80.7692307692308,34.65982204,26.81724846,1.77138946,2.47501712
"76","2019-9158","Cordoba","Clay",32,"A",2019-02-04,267,105433,105120,"",105487,105160,"WC","6-4 6-4",3,"SF","Roman Jebavy","R","CZE",29.2183436,"Andres Molteni","R","ARG",30.89117043,"Facundo Bagnis","L","ARG",28.93634497,"Guillermo Duran","R","ARG",30.66392882,58,1474,51,1597,216,278,92,938,0,3,56,46,30,7,10,3,5,2,2,61,37,24,11,10,5,9,82.1428571428571,60.655737704918,65.2173913043478,64.8648648648649,30.054757015,29.800136895,1.67282683,1.72758385
"77","2019-9158","Cordoba","Clay",32,"A",2019-02-04,265,105695,126115,"",106032,106398,"WC","6-4 4-6 (10-4)",3,"QF","Sander Gille","R","BEL",28.05475702,"Joran Vliegen","U","BEL",25.5797399,"Facundo Arguello","R","ARG",26.50239562,"Pedro Cachin","R","ARG",23.816564,86,983,89,955,328,107,510,32,2,1,60,44,34,8,10,3,5,5,3,61,44,33,5,10,3,5,73.3333333333333,72.1311475409836,77.2727272727273,75,26.81724846,25.15947981,2.47501712,2.68583162
"78","2019-9158","Cordoba","Clay",32,"A",2019-02-04,264,105433,105120,"",103977,104960,"","6-3 7-6(4)",3,"QF","Roman Jebavy","R","CZE",29.2183436,"Andres Molteni","R","ARG",30.89117043,"Nicholas Monroe","R","USA",36.81587953,"Miguel Angel Reyes Varela","R","MEX",31.62491444,58,1474,51,1597,70,1260,61,1376,2,3,65,48,39,9,11,2,3,5,2,62,39,30,11,10,5,7,73.8461538461539,62.9032258064516,81.25,76.9230769230769,30.054757015,34.220396985,1.67282683,5.19096509
"79","2019-9158","Cordoba","Clay",32,"A",2019-02-04,263,105487,105160,"WC",105379,109739,"","6-3 6-3",3,"QF","Facundo Bagnis","L","ARG",28.93634497,"Guillermo Duran","R","ARG",30.66392882,"Aljaz Bedene","R","SLO",29.54962355,"Maximilian Marterer","L","GER",23.64134155,216,278,92,938,138,700,284,160,2,2,49,37,30,6,9,3,3,2,2,51,37,23,8,9,4,7,75.5102040816327,72.5490196078431,81.0810810810811,62.1621621621622,29.800136895,26.59548255,1.72758385,5.908282
"80","2019-9158","Cordoba","Clay",32,"A",2019-02-04,262,104216,104547,"",105819,104919,"","6-1 6-1",3,"R32","Maximo Gonzalez","R","ARG",35.54551677,"Horacio Zeballos","L","ARG",33.77412731,"Guido Andreozzi","R","ARG",27.50171116,"Leonardo Mayer","R","ARG",31.72621492,41,1983,23,2829,109,770,48,1620,2,3,42,24,20,8,7,3,3,2,2,40,26,13,5,7,5,10,57.1428571428571,65,83.3333333333333,50,34.65982204,29.61396304,1.77138946,4.22450376
"81","2019-9158","Cordoba","Clay",32,"A",2019-02-04,261,105807,105283,"",103543,144719,"","7-6(4) 6-7(5) (10-8)",3,"R32","Pablo Carreno Busta","R","ESP",27.56741958,"Gerard Granollers","R","ESP",30.01232033,"David Marrero","R","ESP",38.82546201,"Jaume Munar","R","ESP",21.7522245,85,1005,101,835,73,1173,247,226,1,1,88,72,50,11,12,5,7,5,4,79,51,40,16,12,2,4,81.8181818181818,64.5569620253165,69.4444444444444,78.4313725490196,28.789869955,30.288843255,2.44490075,17.07323751
"82","2019-9158","Cordoba","Clay",32,"A",2019-02-04,260,105695,126115,"",105656,103859,"","7-5 7-6(5)",3,"R32","Sander Gille","R","BEL",28.05475702,"Joran Vliegen","U","BEL",25.5797399,"Marcelo Arevalo","R","ESA",28.30116359,"James Cerretani","L","USA",37.34154689,86,983,89,955,57,1494,69,1260,8,0,64,52,46,8,12,0,0,0,1,65,46,37,15,12,1,2,81.25,70.7692307692308,88.4615384615385,80.4347826086957,26.81724846,32.82135524,2.47501712,9.04038329999999
"83","2019-9158","Cordoba","Clay",32,"A",2019-02-04,259,106032,106398,"WC",106148,104291,"","6-7(6) 6-2 (10-8)",3,"R32","Facundo Arguello","R","ARG",26.50239562,"Pedro Cachin","R","ARG",23.816564,"Roberto Carballes Baena","R","ESP",25.86995209,"Malek Jaziri","R","TUN",35.04175222,328,107,510,32,223,270,81,1035,1,1,67,45,33,15,10,2,2,1,2,73,39,25,18,10,7,9,67.1641791044776,53.4246575342466,73.3333333333333,64.1025641025641,25.15947981,30.455852155,2.68583162,9.17180013
"84","2019-9158","Cordoba","Clay",32,"A",2019-02-04,258,103977,104960,"",104655,106043,"","7-6(4) 6-4",3,"R32","Nicholas Monroe","R","USA",36.81587953,"Miguel Angel Reyes Varela","R","MEX",31.62491444,"Pablo Cuevas","R","URU",33.09240246,"Diego Sebastian Schwartzman","R","ARG",26.46954141,70,1260,61,1376,47,1739,102,810,5,1,64,41,30,12,11,5,7,2,5,73,42,27,16,11,13,16,64.0625,57.5342465753425,73.1707317073171,64.2857142857143,34.220396985,29.780971935,5.19096509,6.62286105
"85","2019-9158","Cordoba","Clay",32,"A",2019-02-04,257,105433,105120,"",111797,103893,"","6-3 6-4",3,"R32","Roman Jebavy","R","CZE",29.2183436,"Andres Molteni","R","ARG",30.89117043,"Nicolas Jarry","R","CHI",23.31827515,"Paolo Lorenzi","R","ITA",37.13894593,58,1474,51,1597,46,1740,362,87,0,1,56,42,27,9,10,3,5,2,3,50,33,17,9,9,1,5,75,66,64.2857142857143,51.5151515151515,30.054757015,30.22861054,1.67282683,13.82067078
"86","2019-9158","Cordoba","Clay",32,"A",2019-02-04,256,105379,109739,"",105550,105070,"","4-6 6-1 (10-5)",3,"R32","Aljaz Bedene","R","SLO",29.54962355,"Maximilian Marterer","L","GER",23.64134155,"Guido Pella","L","ARG",28.72005476,"Hans Podlipnik Castillo","R","CHI",31.07186858,5,5350,284,160,124,655,91,944,1,3,55,39,31,9,9,3,4,0,0,50,32,21,10,8,0,2,70.9090909090909,64,79.4871794871795,65.625,26.59548255,29.89596167,5.908282,2.35181382
"87","2019-9158","Cordoba","Clay",32,"A",2019-02-04,255,105487,105160,"WC",105269,104233,"","6-3 6-4",3,"R32","Facundo Bagnis","L","ARG",28.93634497,"Guillermo Duran","R","ARG",30.66392882,"Marcelo Demoliner","R","BRA",30.04517454,"Frederik Nielsen","R","DEN",35.44147844,216,278,92,938,60,1407,49,1608,2,0,52,40,27,10,10,5,6,0,5,52,30,20,11,9,4,7,76.9230769230769,57.6923076923077,67.5,66.6666666666667,29.800136895,32.74332649,1.72758385,5.3963039
"88","2019-0375","Montpellier","Hard",32,"A",2019-02-04,269,104471,104273,"",126127,126156,"WC","6-4 6-3",3,"F","Ivan Dodig","R","CRO",34.08898015,"Edouard Roger Vasselin","R","FRA",35.18685832,"Benjamin Bonzi","U","FRA",22.65571526,"Antonie Hoang","R","FRA",23.25256674,34,2270,26,2690,250,218,360,89,1,3,53,35,28,11,10,2,3,2,3,47,27,22,10,9,2,5,66.0377358490566,57.4468085106383,80,81.4814814814815,34.637919235,22.954141,1.09787817,0.596851479999998
"89","2019-0375","Montpellier","Hard",32,"A",2019-02-04,268,104471,104273,"",102233,105332,"","6-3 7-6(3)",3,"SF","Ivan Dodig","R","CRO",34.08898015,"Edouard Roger Vasselin","R","FRA",35.18685832,"Leander Paes","R","IND",45.63449692,"Benoit Paire","R","FRA",29.74401095,34,2270,26,2690,82,1033,156,465,9,1,56,38,34,14,11,0,0,3,6,61,39,27,13,10,5,6,67.8571428571429,63.9344262295082,89.4736842105263,69.2307692307692,34.637919235,37.689253935,1.09787817,15.89048597
"90","2019-0375","Montpellier","Hard",32,"A",2019-02-04,267,126127,126156,"WC",106382,110779,"","6-4 6-4",3,"SF","Benjamin Bonzi","U","FRA",22.65571526,"Antonie Hoang","R","FRA",23.25256674,"Luke Bambridge","R","GBR",24.03832991,"Jonny Omara","R","GBR",23.92881588,250,218,360,89,50,1599,55,1514,3,0,57,39,26,11,10,3,5,2,2,53,32,20,10,10,2,6,68.4210526315789,60.377358490566,66.6666666666667,62.5,22.954141,23.983572895,0.596851479999998,0.109514030000003
"91","2019-0375","Montpellier","Hard",32,"A",2019-02-04,266,104471,104273,"",103690,104667,"","6-7(6) 6-1 (10-7)",3,"QF","Ivan Dodig","R","CRO",34.08898015,"Edouard Roger Vasselin","R","FRA",35.18685832,"Marcin Matkowski","R","POL",38.05338809,"Philipp Oswald","R","AUT",33.03216975,34,2270,26,2690,114,735,72,1235,8,1,59,34,30,17,9,0,0,8,3,71,52,34,7,10,6,9,57.6271186440678,73.2394366197183,88.2352941176471,65.3846153846154,34.637919235,35.54277892,1.09787817,5.02121834
"92","2019-0375","Montpellier","Hard",32,"A",2019-02-04,265,102233,105332,"",105430,104719,"","6-1 6-4",3,"QF","Leander Paes","R","IND",45.63449692,"Benoit Paire","R","FRA",29.74401095,"Radu Albot","R","MDA",29.23203285,"Marcel Granollers","R","ESP",32.81587953,82,1033,156,465,64,1335,28,2635,2,0,50,36,25,10,9,4,5,0,1,43,25,14,9,8,3,7,72,58.1395348837209,69.4444444444444,56,37.689253935,31.02395619,15.89048597,3.58384668
"93","2019-0375","Montpellier","Hard",32,"A",2019-02-04,264,126127,126156,"WC",104159,105439,"","6-2 7-5",3,"QF","Benjamin Bonzi","U","FRA",22.65571526,"Antonie Hoang","R","FRA",23.25256674,"Ken Skupski","L","GBR",35.82477755,"Neal Skupski","R","GBR",29.17727584,250,218,360,89,54,1518,31,2420,2,2,51,32,26,14,10,1,1,1,8,56,32,27,8,10,5,8,62.7450980392157,57.1428571428571,81.25,84.375,22.954141,32.501026695,0.596851479999998,6.64750171
"94","2019-0375","Montpellier","Hard",32,"A",2019-02-04,263,106382,110779,"",105714,133430,"","3-6 7-5 (10-8)",3,"QF","Luke Bambridge","R","GBR",24.03832991,"Jonny Omara","R","GBR",23.92881588,"Hugo Nys","R","MON",27.96714579,"Denis Shapovalov","L","CAN",19.80835044,50,1599,55,1514,84,1026,303,135,1,3,61,37,28,17,10,3,4,6,1,69,36,27,21,11,5,6,60.655737704918,52.1739130434783,75.6756756756757,75,23.983572895,23.887748115,0.109514030000003,8.15879535
"95","2019-0375","Montpellier","Hard",32,"A",2019-02-04,262,104471,104273,"",106045,105617,"","6-1 7-5",3,"R32","Ivan Dodig","R","CRO",34.08898015,"Edouard Roger Vasselin","R","FRA",35.18685832,"Denis Kudla","R","USA",26.46680356,"Andreas Mies","U","GER",28.45722108,34,2270,26,2690,183,350,68,1274,9,1,53,38,30,10,10,6,6,6,3,55,39,28,5,9,9,12,71.6981132075472,70.9090909090909,78.9473684210526,71.7948717948718,34.637919235,27.46201232,1.09787817,1.99041752
"96","2019-0375","Montpellier","Hard",32,"A",2019-02-04,261,103690,104667,"",104327,105676,"PR","2-6 6-1 (10-2)",3,"R32","Marcin Matkowski","R","POL",38.05338809,"Philipp Oswald","R","AUT",33.03216975,"Steve Darcis","R","BEL",34.89664613,"David Goffin","R","BEL",28.1615332,114,735,72,1235,51,1663,188,340,2,5,53,28,22,12,8,7,9,2,4,40,28,22,5,7,1,3,52.8301886792453,70,78.5714285714286,78.5714285714286,35.54277892,31.529089665,5.02121834,6.73511293
"97","2019-0375","Montpellier","Hard",32,"A",2019-02-04,260,105430,104719,"",200005,103917,"","6-4 7-6(3)",3,"R32","Radu Albot","R","MDA",29.23203285,"Marcel Granollers","R","ESP",32.81587953,"Ugo Humbert","L","FRA",20.61054073,"Nicolas Mahut","R","FRA",37.03764545,64,1335,28,2635,684,6,3,6790,3,3,72,50,33,12,11,9,12,2,3,72,42,21,16,11,7,11,69.4444444444444,58.3333333333333,66,50,31.02395619,28.82409309,3.58384668,16.42710472
"98","2019-0375","Montpellier","Hard",32,"A",2019-02-04,259,102233,105332,"",105559,104468,"","6-4 6-2",3,"R32","Leander Paes","R","IND",45.63449692,"Benoit Paire","R","FRA",29.74401095,"Jonathan Eysseric","L","FRA",28.69267625,"Gilles Simon","R","FRA",34.10540726,82,1033,156,465,108,777,269,180,4,4,48,29,23,12,9,3,4,2,2,46,23,15,12,9,1,5,60.4166666666667,50,79.3103448275862,65.2173913043478,37.689253935,31.399041755,15.89048597,5.41273101
